,level_0,alias,category,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,oldest_review,latitude,longitude,zipcode
1098,1098,caffe-bon-greenwich-3,foodtrucks,51154.85370968554,KK5l-C1HDubv3a80yYkVuA,https://s3-media3.fl.yelpcdn.com/bphoto/POMEcGAx64Bn9Fv8mUROfw/o.jpg,False,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Greenwich', 'zip_code': '06830', 'country': 'US', 'state': 'CT', 'display_address': ['Greenwich, CT 06830']}",caffe bon,$,4.5,3,[],https://www.yelp.com/biz/caffe-bon-greenwich-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/25/2012,41.0280418395996,-73.6262435913086,06830
1099,1099,brooklyn-bridge-brooklyn,landmarks,743.7548279110015,mvn2XFJfIPNAlvsy-arzkA,https://s3-media2.fl.yelpcdn.com/bphoto/i16PDm3rSzDaj8D47ggeXw/o.jpg,False,"{'address1': '334 Furman St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['334 Furman St', 'Brooklyn, NY 11201']}",brooklyn bridge,,4.5,1236,[],https://www.yelp.com/biz/brooklyn-bridge-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/8/2006,40.7059677364821,-73.9966657489186,11201
1100,1100,chinatown-ice-cream-factory-new-york,icecream,819.1602928989613,o6q3jm-dU5A6nV3r2lBg9A,https://s3-media3.fl.yelpcdn.com/bphoto/H-57bJWdkIAZPN1_crPFxA/o.jpg,False,"{'address1': '65 Bayard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['65 Bayard St', 'New York, NY 10013']}",chinatown ice cream factory,$,4.0,2527,[],https://www.yelp.com/biz/chinatown-ice-cream-factory-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/21/2005,40.715452,-73.99818,10013
1101,1101,joes-shanghai-new-york-2,shanghainese,775.6798577363245,0CjK3esfpFcxIopebzjFxA,https://s3-media3.fl.yelpcdn.com/bphoto/ekUo5egd4dlE7zJyb4-Leg/o.jpg,False,"{'address1': '9 Pell St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['9 Pell St', 'New York, NY 10013']}",joe's shanghai,$$,4.0,5378,[],https://www.yelp.com/biz/joes-shanghai-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/20/2004,40.7146691442891,-73.9977602206654,10013
1102,1102,taiyaki-nyc-new-york,icecream,1024.2415853015714,vk7W3_sQwr7eZbRFsXv6rw,https://s3-media3.fl.yelpcdn.com/bphoto/P16GfabBdBCrnirrUwKypQ/o.jpg,False,"{'address1': '119 Baxter St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['119 Baxter St', 'New York, NY 10013']}",taiyaki nyc,$,4.5,2226,[],https://www.yelp.com/biz/taiyaki-nyc-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/16/2016,40.71789,-73.9988,10013
1103,1103,julianas-pizza-brooklyn-5,pizza,1187.5725103443544,ysqgdbSrezXgVwER2kQWKA,https://s3-media4.fl.yelpcdn.com/bphoto/F91yzENQ2E7Z-4xSDKUdXA/o.jpg,False,"{'address1': '19 Old Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['19 Old Fulton St', 'Brooklyn, NY 11201']}",juliana's pizza,$$,4.5,1780,[],https://www.yelp.com/biz/julianas-pizza-brooklyn-5?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/13/2012,40.7026153030093,-73.9934159993549,11201
1104,1104,breakroom-new-york,burgers,862.3462493576822,MfbVI5reXLIIs8Cc2HwgQw,https://s3-media1.fl.yelpcdn.com/bphoto/k6xfjq2qrDX5lxsc9HG2lg/o.jpg,False,"{'address1': '83 Baxter St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['83 Baxter St', 'New York, NY 10013']}",breakroom,$,4.5,1414,"['pickup', 'delivery']",https://www.yelp.com/biz/breakroom-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/29/2013,40.7166907225542,-73.9999440120647,10013
1105,1105,grimaldis-brooklyn-4,pizza,1201.6584208476295,2ggi1luerd3Mf_C82JvCYg,https://s3-media3.fl.yelpcdn.com/bphoto/-j-vYFV9Yx5dkS1u8-BY1A/o.jpg,False,"{'address1': '1 Front St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['1 Front St', 'Brooklyn, NY 11201']}",grimaldi's,$$,3.5,4359,[],https://www.yelp.com/biz/grimaldis-brooklyn-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/28/2005,40.7025694629739,-73.993247611872,11201
1106,1106,shanghai-asian-manor-new-york,shanghainese,694.7345751191965,R26zweQ8-xoZS7iHkXQOvw,https://s3-media2.fl.yelpcdn.com/bphoto/O3Md1QIqHqd1WUDBAuo7_Q/o.jpg,False,"{'address1': '21 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['21 Mott St', 'New York, NY 10013']}",shanghai asian manor,$$,4.0,1393,"['pickup', 'delivery']",https://www.yelp.com/biz/shanghai-asian-manor-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/23/2010,40.7144199,-73.99889,10013
1107,1107,wah-fung-no-1-fast-food-new-york-3,chinese,1177.3509451975094,X8ZS-dgiMIJvhwf9SaDnjw,https://s3-media3.fl.yelpcdn.com/bphoto/y90HXuKlFmHl42ZNrL8q1A/o.jpg,False,"{'address1': '79 Chrystie St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['79 Chrystie St', 'New York, NY 10002']}",wah fung no 1 fast food,$,4.5,1029,[],https://www.yelp.com/biz/wah-fung-no-1-fast-food-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/26/2007,40.71735,-73.99457,10002
1108,1108,cheeky-sandwiches-new-york,sandwiches,1252.2800312941342,gHdejB1Mx2P5UjAgZ6BT2w,https://s3-media4.fl.yelpcdn.com/bphoto/IwgJEZEA9nK77KK6FaHZng/o.jpg,False,"{'address1': '35 Orchard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['35 Orchard St', 'New York, NY 10002']}",cheeky sandwiches,$,4.5,1054,"['pickup', 'delivery']",https://www.yelp.com/biz/cheeky-sandwiches-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/16/2009,40.7158,-73.99169,10002
1109,1109,10below-ice-cream-new-york-3,icecream,678.0956585013463,qfk_JyRqMmm6FDfoqN6GiA,https://s3-media2.fl.yelpcdn.com/bphoto/8LMY1hqtzelm_3p2OKpD7g/o.jpg,False,"{'address1': '10 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['10 Mott St', 'New York, NY 10013']}",10below ice cream,$,4.0,1223,[],https://www.yelp.com/biz/10below-ice-cream-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/12/2015,40.71407,-73.99857,10013
1110,1110,88-lan-zhou-handmade-noodles-new-york,chinese,896.7344162540601,Lbs8QBRN1U7IYBo5Mcv-RQ,https://s3-media4.fl.yelpcdn.com/bphoto/mVicHduTjLUPjFK7KYTJUA/o.jpg,False,"{'address1': '40 Bowery St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['40 Bowery St', 'New York, NY 10013']}",88 lan zhou handmade noodles,$,4.0,1515,[],https://www.yelp.com/biz/88-lan-zhou-handmade-noodles-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/2/2007,40.7155,-73.99675,10013
1111,1111,brooklyn-bridge-park-brooklyn-3,parks,1058.5225903378462,riGhXci7Xo-Gp9gtl5IBYA,https://s3-media3.fl.yelpcdn.com/bphoto/vtdWyO6PvxhUGqGAzIQvmw/o.jpg,False,"{'address1': '334 Furman St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['334 Furman St', 'Brooklyn, NY 11201']}",brooklyn bridge park,,4.5,483,[],https://www.yelp.com/biz/brooklyn-bridge-park-brooklyn-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/26/2006,40.7016262778116,-73.9972114562988,11201
1112,1112,kam-hing-coffee-shop-new-york-2,bakeries,1052.7521270358457,nOCjslrdcKBQQYgD5qUs9Q,https://s3-media3.fl.yelpcdn.com/bphoto/i0C3XDz2yTKkwcM_d0n_Ww/o.jpg,False,"{'address1': '118 Baxter St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['118 Baxter St', 'New York, NY 10013']}",kam hing coffee shop,$,4.5,589,[],https://www.yelp.com/biz/kam-hing-coffee-shop-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/16/2009,40.7182480993847,-73.9990044118685,10013
1113,1113,whiskey-tavern-new-york,whiskeybars,845.2496230458597,c3Ww3pgeHjBi3ctkeUWrjQ,https://s3-media1.fl.yelpcdn.com/bphoto/P3eezkfdJ1cP3Z34T5Kmyg/o.jpg,False,"{'address1': '79 Baxter St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['79 Baxter St', 'New York, NY 10013']}",whiskey tavern,$$,4.5,724,[],https://www.yelp.com/biz/whiskey-tavern-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/28/2008,40.71646,-73.99969,10013
1114,1114,tasty-hand-pulled-noodles-new-york,chinese,731.0620669891332,97q5nUQTuBo_h00XCxna2A,https://s3-media1.fl.yelpcdn.com/bphoto/3_3or7LDmQFZEFuZoN8iIA/o.jpg,False,"{'address1': '1 Doyers St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['1 Doyers St', 'New York, NY 10013']}",tasty hand-pulled noodles,$,4.0,1428,"['pickup', 'delivery']",https://www.yelp.com/biz/tasty-hand-pulled-noodles-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/1/2009,40.7142,-73.99787,10013
1115,1115,99-favor-taste-new-york-12,chinese,1307.4516633101014,Xf6e3HaP0AgMBxY7dEDkOA,https://s3-media3.fl.yelpcdn.com/bphoto/-BXyuSYfNQJrQc0Pn177ow/o.jpg,False,"{'address1': '285 Grand St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['285 Grand St', 'New York, NY 10002']}",99 favor taste,$$,4.0,1432,['restaurant_reservation'],https://www.yelp.com/biz/99-favor-taste-new-york-12?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/3/2014,40.7176199,-73.99249,10002
1116,1116,nyonya-new-york,asianfusion,1202.891310507428,M-odQWSEfsR2mVEw7nKG-g,https://s3-media2.fl.yelpcdn.com/bphoto/YuWC1Gwo7ku4PvD-7mDQnA/o.jpg,False,"{'address1': '199 Grand St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['199 Grand St', 'New York, NY 10013']}",nyonya,$$,4.0,1866,['delivery'],https://www.yelp.com/biz/nyonya-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/24/2005,40.7190148,-73.9968228,10013
1117,1117,cowgirl-sea-horse-new-york,tex-mex,346.0226445644526,4zBGXDXg9DzK0IROwCUeFg,https://s3-media1.fl.yelpcdn.com/bphoto/Qg15AtKcBsatrL7rQ_tspw/o.jpg,False,"{'address1': '259 Front St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['259 Front St', 'New York, NY 10038']}",cowgirl seahorse,$$,3.5,535,"['pickup', 'delivery']",https://www.yelp.com/biz/cowgirl-sea-horse-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/21/2009,40.7081358,-74.0004532,10038
1118,1118,buddha-bodai-kosher-vegetarian-restaurant-new-york-4,chinese,641.1370683031753,tguMh2GgOcU9fu6WN3dqpw,https://s3-media4.fl.yelpcdn.com/bphoto/eHoSm1_dfqapYh4VtwPp7g/o.jpg,False,"{'address1': '5 Mott St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['5 Mott St', 'New York, NY 10013']}",buddha bodai kosher vegetarian restaurant,$$,4.0,866,"['pickup', 'delivery']",https://www.yelp.com/biz/buddha-bodai-kosher-vegetarian-restaurant-new-york-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/8/2006,40.7138543,-73.9989484,10013
1119,1119,the-river-café-brooklyn-3,newamerican,1066.4974568691264,4XX-zF8h5Lvrr22_tqU6-Q,https://s3-media4.fl.yelpcdn.com/bphoto/hxFmPlmIkQvyNAf02z2r1Q/o.jpg,False,"{'address1': '1 Water St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['1 Water St', 'Brooklyn, NY 11201']}",the river café,$$$$,4.0,958,[],https://www.yelp.com/biz/the-river-caf%C3%A9-brooklyn-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/8/2005,40.70318,-73.9946499,11201
1120,1120,vanessas-dumpling-house-new-york-2,chinese,1424.0869267891092,IhSVn0TaX8xXb3wcQ-fgcA,https://s3-media1.fl.yelpcdn.com/bphoto/01LqKtcphEP7a8n_BWfpiQ/o.jpg,False,"{'address1': '118A Eldridge St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['118A Eldridge St', 'New York, NY 10002']}",vanessa's dumpling house,$,4.0,2324,['pickup'],https://www.yelp.com/biz/vanessas-dumpling-house-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/30/2005,40.71839,-73.9917399,10002
1121,1121,shanghai-cafe-new-york-4,shanghainese,1029.285036511926,x_t-FtDa5HVgc-wecp0HBg,https://s3-media1.fl.yelpcdn.com/bphoto/rpSej1BuKlwqNEorjGh39A/o.jpg,False,"{'address1': '100 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['100 Mott St', 'New York, NY 10013']}",shanghai cafe,$,3.5,2026,[],https://www.yelp.com/biz/shanghai-cafe-new-york-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/30/2005,40.71726,-73.99721,10013
1122,1122,apothèke-new-york-3,lounges,728.0018765205409,P3NfoMjBy_o2BTNNZ-5okg,https://s3-media3.fl.yelpcdn.com/bphoto/vHGy7vPEid92nCYXYEZNIw/o.jpg,False,"{'address1': '9 Doyers St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['9 Doyers St', 'New York, NY 10013']}",apothèke,$$$,4.0,1330,[],https://www.yelp.com/biz/apoth%C3%A8ke-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/11/2008,40.71439,-73.99815,10013
1123,1123,noodle-village-new-york,chinese,675.2293765007297,bnDfFdiCcPzhuNWUJORvLQ,https://s3-media3.fl.yelpcdn.com/bphoto/i5CeyZWCHXvgKd7ep5zK5Q/o.jpg,False,"{'address1': '13 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['13 Mott St', 'New York, NY 10013']}",noodle village,$,4.0,847,"['pickup', 'delivery']",https://www.yelp.com/biz/noodle-village-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/6/2008,40.714167,-73.998803,10013
1124,1124,sweet-moment-new-york,coffee,1077.2798701726954,UZViRVpxNZvOM5KarmbT1g,https://s3-media2.fl.yelpcdn.com/bphoto/6eqY1Ejm-xZ-VRe4ygAQnA/o.jpg,False,"{'address1': '106 Mott St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['106 Mott St', 'New York, NY 10013']}",sweet moment,$$,4.5,556,[],https://www.yelp.com/biz/sweet-moment-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/21/2017,40.71763,-73.99714,10013
1125,1125,wo-hop-new-york,chinese,676.3709449870254,zubN8Ve-RyoljRZV4NRxEQ,https://s3-media3.fl.yelpcdn.com/bphoto/B197siSRm6BTfQuqcuusLQ/o.jpg,False,"{'address1': '17 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['17 Mott St', 'New York, NY 10013']}",wo hop,$$,3.5,1218,[],https://www.yelp.com/biz/wo-hop-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/13/2005,40.7142239034582,-73.9988691693115,10013
1126,1126,nom-wah-tea-parlor-new-york,dimsum,738.5364145528923,_usWsAYSKKV2q8xw-3ajrA,https://s3-media2.fl.yelpcdn.com/bphoto/bZI8Zdxts_CilECpg-jYTw/o.jpg,False,"{'address1': '13 Doyers St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['13 Doyers St', 'New York, NY 10013']}",nom wah tea parlor,$$,3.5,1663,[],https://www.yelp.com/biz/nom-wah-tea-parlor-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/11/2008,40.714490521829,-73.998153857324,10013
1127,1127,wok-wok-new-york,malaysian,659.8948128635549,0GftSP2dRwEzujkv2VKIgA,https://s3-media2.fl.yelpcdn.com/bphoto/6jknw0dtqAWDQEWNsljqaw/o.jpg,False,"{'address1': '11 Mott St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['11 Mott St', 'New York, NY 10013']}",wok wok,$$,4.0,591,"['restaurant_reservation', 'pickup', 'delivery']",https://www.yelp.com/biz/wok-wok-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/27/2015,40.71406,-73.99883,10013
1128,1128,shake-shack-new-york-11,burgers,1102.8748503048294,ySbVtwa_PHQIlnKVMNSNeQ,https://s3-media2.fl.yelpcdn.com/bphoto/AxEZkcmGOfUIhl6FujpLJA/o.jpg,False,"{'address1': '215 Murray St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10282', 'country': 'US', 'state': 'NY', 'display_address': ['215 Murray St', 'New York, NY 10282']}",shake shack,$$,4.0,876,['delivery'],https://www.yelp.com/biz/shake-shack-new-york-11?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/1/2011,40.715283,-74.014799,10282
1129,1129,big-wong-new-york,chinese,879.9027446841776,L37A2JWXfwR_PgKColA8xA,https://s3-media2.fl.yelpcdn.com/bphoto/vZ__OTn-ol_EAhVqDJWlRw/o.jpg,False,"{'address1': '67 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['67 Mott St', 'New York, NY 10013']}",big wong,$,3.5,1301,[],https://www.yelp.com/biz/big-wong-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/3/2005,40.71624,-73.99842,10013
1130,1130,aunt-jakes-new-york,italian,1178.1864308009388,I2lgw_7DUnwD92ND4PN-Ow,https://s3-media3.fl.yelpcdn.com/bphoto/cITkjB2SEObtQwLLJAgT8g/o.jpg,False,"{'address1': '149 Mulberry St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['149 Mulberry St', 'New York, NY 10013']}",aunt jake's,$$,4.0,869,"['pickup', 'delivery']",https://www.yelp.com/biz/aunt-jakes-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/26/2016,40.7190315,-73.9977161,10013
1131,1131,jing-fong-restaurant-new-york,dimsum,915.2127706032758,FH978pIP1TLRuPAH-MbWIQ,https://s3-media2.fl.yelpcdn.com/bphoto/ZiVVdTA5hl3s87igWe4TcA/o.jpg,False,"{'address1': '20 Elizabeth St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['20 Elizabeth St', 'New York, NY 10013']}",jing fong restaurant,$$,3.5,2033,"['pickup', 'delivery']",https://www.yelp.com/biz/jing-fong-restaurant-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/26/2005,40.7159552385198,-73.9971831076206,10013
