,alias,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,oldest_review,latitude,longitude,zipcode
144,le-paris-dakar-2-brooklyn,2037.033593352088,a0_Fvyd8VCiJOQdXQvftpQ,https://s3-media4.fl.yelpcdn.com/bphoto/LiUTR7fCI9uVJCTcGvfmZw/o.jpg,False,"{'address1': '1365 Fulton St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['1365 Fulton St', 'Brooklyn, NY 11216']}",le paris dakar 2,$,4.5,19,"['delivery', 'pickup']",https://www.yelp.com/biz/le-paris-dakar-2-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/31/2016,40.6804619,-73.9467295,11216
145,willoughby-general-brooklyn,1726.3257670871258,M_ldoaPR-pZlrnO47jDpPA,https://s3-media4.fl.yelpcdn.com/bphoto/e4lI2MuSIymdL4g2Rpkf0A/o.jpg,False,"{'address1': '518 Willoughby Ave', 'address2': 'Ste A', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['518 Willoughby Ave', 'Ste A', 'Brooklyn, NY 11206']}",willoughby general,$$,4.5,24,[],https://www.yelp.com/biz/willoughby-general-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/10/2015,40.6938504200455,-73.9488622452591,11206
146,bushwick-taco-company-brooklyn-2,1859.5077300334192,ONUgIihg-ROELPgKiWfs7A,https://s3-media3.fl.yelpcdn.com/bphoto/lgngcgQMBgykHnCdm3gAfw/o.jpg,False,"{'address1': '839 Knickerbocker Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11207', 'country': 'US', 'state': 'NY', 'display_address': ['839 Knickerbocker Ave', 'Brooklyn, NY 11207']}",bushwick taco company,$,4.0,62,"['delivery', 'pickup']",https://www.yelp.com/biz/bushwick-taco-company-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/17/2017,40.692,-73.90616,11207
147,captain-dans-good-time-tavern-bedford-stuyvesant,1969.3787025522256,JHqtX8Zuo7F4BZHIeWo3yg,https://s3-media3.fl.yelpcdn.com/bphoto/JJUyoffvs_zTJOagZ02Lmw/o.jpg,False,"{'address1': '497 Greene Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['497 Greene Ave', 'Bedford-Stuyvesant, NY 11216']}",captain dan's good time tavern,$$,4.0,62,[],https://www.yelp.com/biz/captain-dans-good-time-tavern-bedford-stuyvesant?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/18/2016,40.68853,-73.95104,11216
148,domicile-brooklyn,1348.6016939144524,dcBd_j9XejSeWssMeAeZuw,https://s3-media4.fl.yelpcdn.com/bphoto/e8-eNxmb8XMqCLgeDvhpgA/o.jpg,False,"{'address1': '185 Howard Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['185 Howard Ave', 'Brooklyn, NY 11233']}",domicile,$$,4.5,15,"['delivery', 'pickup']",https://www.yelp.com/biz/domicile-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/26/2018,40.6820055,-73.9196287,11233
149,fermento-brooklyn,995.272650017832,39g9pylx-xeIHihTe76HbA,https://s3-media2.fl.yelpcdn.com/bphoto/mJe_2XKymSUItgEuEuu9kQ/o.jpg,False,"{'address1': '358 Kosciuszko St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['358 Kosciuszko St', 'Brooklyn, NY 11221']}",fermento,$$,4.5,15,[],https://www.yelp.com/biz/fermento-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/12/2017,40.6917733468969,-73.9399936793105,11221
150,furmans-coffee-brooklyn,2341.117474603729,ENfQQkAsJ6xwb2WmoktatA,https://s3-media2.fl.yelpcdn.com/bphoto/f8Mzc0jt64dBUNYQw5Ea1Q/o.jpg,False,"{'address1': '547 Nostrand Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['547 Nostrand Ave', 'Brooklyn, NY 11216']}",furman's coffee,$$,4.5,31,[],https://www.yelp.com/biz/furmans-coffee-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/2/2017,40.678798,-73.949595,11216
151,mitchells-kitchen-bedford-stuyvesant,1122.568855675327,XRBtnK6JDvd0V2wLmWB-8g,https://s3-media4.fl.yelpcdn.com/bphoto/21R0WZhXrO9zXdc01GmDPg/o.jpg,False,"{'address1': '261 Patchen Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['261 Patchen Ave', 'Bedford-Stuyvesant, NY 11233']}",mitchell's kitchen,$,3.5,36,[],https://www.yelp.com/biz/mitchells-kitchen-bedford-stuyvesant?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/23/2015,40.6822741567291,-73.925921022892,11233
152,oaxaca-taqueria-bedford-stuyvesant,1139.9124246235601,TC61f2--clpc5stluHkBJw,https://s3-media1.fl.yelpcdn.com/bphoto/6yfvtQJvoTyarbwKG1QpFw/o.jpg,False,"{'address1': '478 Halsey St', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['478 Halsey St', 'Bedford-Stuyvesant, NY 11233']}",oaxaca taqueria,$,3.0,67,"['delivery', 'pickup']",https://www.yelp.com/biz/oaxaca-taqueria-bedford-stuyvesant?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/7/2015,40.683345,-73.934967,11233
153,bonus-room-flushing,2038.4528884953286,raASjJPE1UAXzG5Ql_paDA,https://s3-media2.fl.yelpcdn.com/bphoto/m_jSg1CYupSeiJlnniL1Xw/o.jpg,False,"{'address1': '991 Wyckoff Ave', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['991 Wyckoff Ave', 'Flushing, NY 11385']}",bonus room,$$,4.5,29,[],https://www.yelp.com/biz/bonus-room-flushing?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/9/2016,40.696118,-73.90466,11385
154,memes-healthy-nibbles-brooklyn,2819.246975022116,A0iKnhfCYWUQ7BQepdS18A,https://s3-media1.fl.yelpcdn.com/bphoto/74QU_zs4S-h6fZQ9dDW86A/o.jpg,False,"{'address1': '707 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['707 Nostrand Ave', 'Brooklyn, NY 11216']}",meme's healthy nibbles,$$,4.0,136,"['delivery', 'pickup']",https://www.yelp.com/biz/memes-healthy-nibbles-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/5/2014,40.6731149,-73.9501833,11216
155,milk-and-pull-ridgewood,2139.184089717243,_0RMTkpPymef5NLh7NUvEw,https://s3-media1.fl.yelpcdn.com/bphoto/W-KiAdjCLiYIw7gcmARkgw/o.jpg,False,"{'address1': '778 Seneca Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['778 Seneca Ave', 'Ridgewood, NY 11385']}",milk & pull,$,3.5,85,[],https://www.yelp.com/biz/milk-and-pull-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/17/2015,40.7018080126171,-73.9062048353779,11385
156,greedi-vegan-brooklyn-3,2691.222033931509,UXPZk1P695Hv8ml2QWMV7w,https://s3-media1.fl.yelpcdn.com/bphoto/FSEppg6prqD8L0k6iYwZyw/o.jpg,False,"{'address1': '1031 Bergen St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['1031 Bergen St', 'Brooklyn, NY 11216']}",greedi vegan,$$,4.5,64,['pickup'],https://www.yelp.com/biz/greedi-vegan-brooklyn-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/5/2018,40.6763513,-73.9523247,11216
157,brooklyn-kettle-bedford-stuyvesant,1618.6939259752885,du4_zHFNnelNJMgiXBKKWQ,https://s3-media3.fl.yelpcdn.com/bphoto/J0FUry_nRXWugVAJ7FTmaw/o.jpg,False,"{'address1': '420 Putnam Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['420 Putnam Ave', 'Bedford-Stuyvesant, NY 11216']}",brooklyn kettle,$$,4.5,18,[],https://www.yelp.com/biz/brooklyn-kettle-bedford-stuyvesant?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/30/2016,40.6845860298082,-73.9445499703288,11216
158,1080-brew-ridgewood,2158.2327348048675,GqcTRG5saxT8Db2ViYLheA,https://s3-media4.fl.yelpcdn.com/bphoto/4TR-EM3KPeVnYF0fFEeAJw/o.jpg,False,"{'address1': '1080 Wyckoff Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['1080 Wyckoff Ave', 'Ridgewood, NY 11385']}",1080 brew,$$,4.5,25,[],https://www.yelp.com/biz/1080-brew-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/13/2015,40.6942764,-73.9027486,11385
159,skal-brooklyn,1203.0027978609608,CB5hwvlTc5GYZItdwdyP4w,https://s3-media3.fl.yelpcdn.com/bphoto/kC5d676ZRs_B7StFqztn2A/o.jpg,False,"{'address1': '373 Lewis Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['373 Lewis Ave', 'Brooklyn, NY 11233']}",skal,$,4.5,16,[],https://www.yelp.com/biz/skal-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/15/2018,40.6826226599473,-73.9347889473552,11233
160,mysttik-masaala-queens-4,9445.111061014577,HsEK7jGmzI7KP1e0N_6uQw,https://s3-media1.fl.yelpcdn.com/bphoto/4vpJoI480Hogm_-R3ecQtw/o.jpg,False,"{'address1': '2177 31st St', 'address2': 'Astoria', 'address3': None, 'city': 'Queens', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['2177 31st St', 'Astoria', 'Queens, NY 11105']}",mysttik masaala,,5.0,43,[],https://www.yelp.com/biz/mysttik-masaala-queens-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/9/2017,40.7761445017191,-73.9109029826748,11105
161,cuts-and-slices-brooklyn-3,1011.027591989073,E2RpnwMxgDHAWcsNMevhmg,https://s3-media1.fl.yelpcdn.com/bphoto/iGo7yv-6OdBDsxL2FhPKww/o.jpg,False,"{'address1': '93 Howard Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['93 Howard Ave', 'Brooklyn, NY 11233']}",cuts & slices,$,4.0,26,[],https://www.yelp.com/biz/cuts-and-slices-brooklyn-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/2/2018,40.6854737,-73.9203186,11233
162,little-roy-coffee-co-brooklyn,1669.5388798474958,t-yqxrkTCstLFHYJ7ZbMsA,https://s3-media1.fl.yelpcdn.com/bphoto/KW9B7dE0HaiL3ApBJxQtvA/o.jpg,False,"{'address1': '571 Greene Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['571 Greene Ave', 'Brooklyn, NY 11216']}",little roy coffee co.,$$,4.0,27,[],https://www.yelp.com/biz/little-roy-coffee-co-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/16/2017,40.68864,-73.94741,11216
163,halalish-flushing,11091.631766676423,U9F2zvPCGrPWn2TQ2geBBw,https://s3-media4.fl.yelpcdn.com/bphoto/mHR1Sur0k11szkiyq5w78w/o.jpg,False,"{'address1': '41-17 Main St', 'address2': None, 'address3': '', 'city': 'Flushing', 'zip_code': '11355', 'country': 'US', 'state': 'NY', 'display_address': ['41-17 Main St', 'Flushing, NY 11355']}",halalish,$,4.5,63,['pickup'],https://www.yelp.com/biz/halalish-flushing?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/4/2015,40.7577743,-73.8290814,11355
164,kalina-restaurant-brooklyn,986.3293583487872,YcfkmckqcAdyYjNHDn122w,https://s3-media2.fl.yelpcdn.com/bphoto/JEtrtvcoZyUFFnW6Mgcgfg/o.jpg,False,"{'address1': '1476 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1476 Broadway', 'Brooklyn, NY 11221']}",kalina restaurant,$,4.0,23,"['delivery', 'pickup']",https://www.yelp.com/biz/kalina-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/10/2011,40.687221,-73.918548,11221
165,bedford-stuyvesant-brooklyn,1520.3258161718936,Hb4eu-4VVGTDB5Y-K3H2uA,https://s3-media1.fl.yelpcdn.com/bphoto/EF6FKdgnbxkN0AqpCdo8gg/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['Brooklyn, NY 11233']}",bedford-stuyvesant,,5.0,10,[],https://www.yelp.com/biz/bedford-stuyvesant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/18/2014,40.67892,-73.92014,11233
166,capybara-organic-cafe-queens,1831.8822275334867,bg7LI8VGjhipcS4siCpP3A,https://s3-media1.fl.yelpcdn.com/bphoto/qvKVe6VCUoy0ypsZqtHgWA/o.jpg,False,"{'address1': '853 Wyckoff Ave', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['853 Wyckoff Ave', 'Queens, NY 11385']}",capybara organic cafe,$$,5.0,14,"['delivery', 'pickup']",https://www.yelp.com/biz/capybara-organic-cafe-queens?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/9/2018,40.6977908734691,-73.9077547565103,11385
167,cartaz-caribbean-cuisine-bedford-stuyvesant,1284.788351736581,dKx1OESMVvDqDLZEvdhI0A,https://s3-media2.fl.yelpcdn.com/bphoto/WzW7WAoV_TbiohKQkVQAGw/o.jpg,False,"{'address1': '233 Ralph Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['233 Ralph Ave', 'Bedford-Stuyvesant, NY 11233']}",cartaz caribbean cuisine,$$,4.0,25,[],https://www.yelp.com/biz/cartaz-caribbean-cuisine-bedford-stuyvesant?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/25/2016,40.681594,-73.922142,11233
168,lukes-lobster-mobile-lobster-roll-food-truck-new-york,6687.190511558214,Dju1iZXRAqQYXQIXXzyiAA,https://s3-media1.fl.yelpcdn.com/bphoto/lhb43QWwyiz4L1g22OMhdw/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 10003']}",luke's lobster mobile lobster roll food truck,$$,4.0,125,[],https://www.yelp.com/biz/lukes-lobster-mobile-lobster-roll-food-truck-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/13/2011,40.73124,-73.9888,10003
169,sakura-tokyo-brooklyn,2429.9643490864623,Xk2zYFCknLOIZRv8T9z-Dw,https://s3-media3.fl.yelpcdn.com/bphoto/qFYZizYU7TeqlKMl-7gJ4w/o.jpg,False,"{'address1': '604 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['604 Nostrand Ave', 'Brooklyn, NY 11216']}",sakura tokyo,$,3.0,198,"['delivery', 'pickup']",https://www.yelp.com/biz/sakura-tokyo-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/9/2011,40.6779,-73.94989,11216
170,los-limones-deli-brooklyn,1847.4676338569018,Gtrlo7ymF0U0D_PEpnDfKA,https://s3-media2.fl.yelpcdn.com/bphoto/fJOjC45yNOe9cjZ63YJD1A/o.jpg,False,"{'address1': '1330 Halsey St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1330 Halsey St', 'Brooklyn, NY 11237']}",los limones deli,$,4.5,16,[],https://www.yelp.com/biz/los-limones-deli-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/16/2014,40.6943796505891,-73.9064764244759,11237
171,king-tai-brooklyn,2526.4075707932884,FxWHs1NEP9MbhnRx1lvRZQ,https://s3-media3.fl.yelpcdn.com/bphoto/u7sraGqGsYeCZI-edmQAZg/o.jpg,False,"{'address1': '1095 Bergen St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['1095 Bergen St', 'Brooklyn, NY 11216']}",king tai,$,4.0,64,[],https://www.yelp.com/biz/king-tai-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/11/2015,40.6762009,-73.9494781,11216
172,bills-restaurant-ridgewood,2015.5806427652035,pvdhFL_m06xeFvPpU0v2EA,https://s3-media1.fl.yelpcdn.com/bphoto/FXxuxJmbWrwVX6sw2wXMHA/o.jpg,False,"{'address1': '985 Wyckoff Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['985 Wyckoff Ave', 'Ridgewood, NY 11385']}",bill's restaurant,$,4.5,25,[],https://www.yelp.com/biz/bills-restaurant-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/26/2010,40.696285,-73.904838,11385
173,green-basket-and-more-brooklyn,1802.128240169837,-3EzItPeAwR_6aAIbFAlDA,https://s3-media1.fl.yelpcdn.com/bphoto/mBwT85xOYpymAUrSn9cuoQ/o.jpg,False,"{'address1': '852 Wyckoff Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['852 Wyckoff Ave', 'Brooklyn, NY 11237']}",green basket & more,$,5.0,11,"['pickup', 'delivery']",https://www.yelp.com/biz/green-basket-and-more-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/27/2016,40.697624,-73.908051,11237
174,tornado-crepe-new-york,2324.266147646409,oX12m7ZVHi8J4Es5rS6tdw,https://s3-media1.fl.yelpcdn.com/bphoto/PLYT7yDkR5MsFWFgMVF3Sg/o.jpg,False,"{'address1': '1808 Weirfield St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['1808 Weirfield St', 'New York, NY 11385']}",tornado crepe,$,4.0,38,"['pickup', 'delivery']",https://www.yelp.com/biz/tornado-crepe-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/17/2016,40.700023,-73.9027123,11385
175,new-ocean-king-seafood-brooklyn,1839.208735348057,iUzwHyQHPp3YIYnL9Pn22g,https://s3-media4.fl.yelpcdn.com/bphoto/727h48lRs1v2AqUbS4itiw/o.jpg,False,"{'address1': '486 Tompkins Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['486 Tompkins Ave', 'Brooklyn, NY 11216']}",new ocean king seafood,$,4.0,25,[],https://www.yelp.com/biz/new-ocean-king-seafood-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/4/2011,40.68035,-73.94346,11216
176,gottscheer-hall-ridgewood,2512.4515999860355,XA7phnS0fBfLR8xdsngiUQ,https://s3-media1.fl.yelpcdn.com/bphoto/jZZhgRYFUXbt8BJsMCZTSQ/o.jpg,False,"{'address1': '657 Fairview Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['657 Fairview Ave', 'Ridgewood, NY 11385']}",gottscheer hall,$,4.5,41,[],https://www.yelp.com/biz/gottscheer-hall-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/29/2010,40.706891,-73.905479,11385
177,saraghina-bakery-bedford-stuyvesant,1136.6152879972692,4tD69C9xkksy6XyyEy-Zzg,https://s3-media3.fl.yelpcdn.com/bphoto/xvujX2ZnLZ7MwqU6eNZ1zA/o.jpg,False,"{'address1': '433 Halsey St', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['433 Halsey St', 'Bedford-Stuyvesant, NY 11233']}",saraghina bakery,$$,3.5,34,[],https://www.yelp.com/biz/saraghina-bakery-bedford-stuyvesant?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/13/2015,40.68358,-73.93543,11233
178,fulton-ale-house-brooklyn,1853.5407600738752,TOY_If66a2n0zLNNrH-wag,https://s3-media3.fl.yelpcdn.com/bphoto/1HDKgNo_LWJrl0IjD6SQhw/o.jpg,False,"{'address1': '1446 Fulton St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['1446 Fulton St', 'Brooklyn, NY 11216']}",fulton ale house,$$,4.0,28,[],https://www.yelp.com/biz/fulton-ale-house-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/18/2017,40.67991,-73.94296,11216
179,hong-kong-express-ridgewood,2031.002366576295,kwGaeWUVC_MIxMFw0sM-Ww,https://s3-media4.fl.yelpcdn.com/bphoto/KmQPG_hyuG0bFQl0T-eWkA/o.jpg,False,"{'address1': '989 Wyckoff Ave', 'address2': None, 'address3': None, 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['989 Wyckoff Ave', 'Ridgewood, NY 11385']}",hong kong express,$,4.0,41,[],https://www.yelp.com/biz/hong-kong-express-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/26/2010,40.69617,-73.904721,11385
